,FY,Division,Code,Month,MonthNumber,MonthSortKey,FND_CAT,Pillar,Numerator_Hours,Denominator_Hours,Rate
2748,2019,260,264,Aug,11--Aug,11,REIMB,,60,320,0.1875
2749,2019,260,264,Dec,03--Dec,3,MISSION,CMO,242,627.5,0.385657371
2750,2019,260,264,Dec,03--Dec,3,MISSION,FTS,245,578,0.423875433
2751,2019,260,264,Dec,03--Dec,3,MISSION,OVERHEAD,16,195,0.082051282
2752,2019,260,264,Dec,03--Dec,3,MISSION,TSRA,51,169.5,0.300884956
2753,2019,260,264,Dec,03--Dec,3,MISSION,UNIQ,4,47,0.085106383
2754,2019,260,264,Dec,03--Dec,3,REIMB,,72.5,184,0.394021739
2755,2019,260,264,Feb,05--Feb,5,MISSION,,0,39,0
2756,2019,260,264,Feb,05--Feb,5,MISSION,CMO,211.5,841,0.251486326
2757,2019,260,264,Feb,05--Feb,5,MISSION,FTS,203,682.5,0.297435897
2758,2019,260,264,Feb,05--Feb,5,MISSION,OVERHEAD,0,289,0
2759,2019,260,264,Feb,05--Feb,5,MISSION,TSRA,98.5,186.5,0.528150134
2760,2019,260,264,Feb,05--Feb,5,MISSION,UNIQ,0,7,0
2761,2019,260,264,Feb,05--Feb,5,REIMB,,70,122,0.573770492
2762,2019,260,264,Jan,04--Jan,4,MISSION,CMO,321.5,909,0.353685369
2763,2019,260,264,Jan,04--Jan,4,MISSION,FTS,135,535.5,0.25210084
2764,2019,260,264,Jan,04--Jan,4,MISSION,OVERHEAD,0,359.5,0
2765,2019,260,264,Jan,04--Jan,4,MISSION,TSRA,146.5,346,0.423410405
2766,2019,260,264,Jan,04--Jan,4,MISSION,UNIQ,19,133,0.142857143
2767,2019,260,264,Jan,04--Jan,4,REIMB,,33.5,196,0.170918367
2768,2019,260,264,Jul,10--Jul,10,MISSION,,7.5,112,0.066964286
2769,2019,260,264,Jul,10--Jul,10,MISSION,CMO,449,1068,0.420411985
2770,2019,260,264,Jul,10--Jul,10,MISSION,FTS,392.5,519.5,0.755534167
2771,2019,260,264,Jul,10--Jul,10,MISSION,OVERHEAD,0,192,0
2772,2019,260,264,Jul,10--Jul,10,MISSION,TSRA,0,46.5,0
2773,2019,260,264,Jul,10--Jul,10,MISSION,UNIQ,0,8,0
2774,2019,260,264,Jul,10--Jul,10,REIMB,,38.5,274,0.140510949
2775,2019,260,264,Jun,09--Jun,9,MISSION,,0,30,0
2776,2019,260,264,Jun,09--Jun,9,MISSION,CMO,469.5,915.5,0.512834517
2777,2019,260,264,Jun,09--Jun,9,MISSION,FTS,242.5,461,0.526030369
2778,2019,260,264,Jun,09--Jun,9,MISSION,OVERHEAD,0,437,0
2779,2019,260,264,Jun,09--Jun,9,MISSION,TSRA,0,40,0
2780,2019,260,264,Jun,09--Jun,9,MISSION,UNIQ,10,116,0.086206897
2781,2019,260,264,Jun,09--Jun,9,REIMB,,41.5,158.5,0.261829653
2782,2019,260,264,Mar,06--Mar,6,MISSION,,18,68,0.264705882
2783,2019,260,264,Mar,06--Mar,6,MISSION,CMO,230,856.5,0.268534734
2784,2019,260,264,Mar,06--Mar,6,MISSION,FTS,379.5,643.5,0.58974359
2785,2019,260,264,Mar,06--Mar,6,MISSION,OVERHEAD,0,257,0
2786,2019,260,264,Mar,06--Mar,6,MISSION,TSRA,17,82,0.207317073
2787,2019,260,264,Mar,06--Mar,6,MISSION,UNIQ,7,156,0.044871795
2788,2019,260,264,Mar,06--Mar,6,REIMB,,104,252,0.412698413
2789,2019,260,264,May,08--May,8,MISSION,CMO,416,980.5,0.42427333
2790,2019,260,264,May,08--May,8,MISSION,FTS,695,836.5,0.830842797
2791,2019,260,264,May,08--May,8,MISSION,OVERHEAD,0,232,0
2792,2019,260,264,May,08--May,8,MISSION,TSRA,0,8,0
2793,2019,260,264,May,08--May,8,MISSION,UNIQ,8,101,0.079207921
2794,2019,260,264,May,08--May,8,REIMB,,51,101.5,0.502463054
2795,2019,260,264,Nov,02--Nov,2,MISSION,CMO,226.5,598,0.378762542
2796,2019,260,264,Nov,02--Nov,2,MISSION,FTS,237,722,0.328254848
2797,2019,260,264,Nov,02--Nov,2,MISSION,OVERHEAD,0,209,0
2798,2019,260,264,Nov,02--Nov,2,MISSION,TSRA,93.5,184,0.508152174
2799,2019,260,264,Nov,02--Nov,2,REIMB,,39,176,0.221590909
2800,2019,260,264,Oct,01--Oct,1,MISSION,CMO,232.5,611,0.380523732
2801,2019,260,264,Oct,01--Oct,1,MISSION,FTS,233.5,923,0.252979415
2802,2019,260,264,Oct,01--Oct,1,MISSION,OVERHEAD,11,224,0.049107143
2803,2019,260,264,Oct,01--Oct,1,MISSION,TSRA,147.5,278,0.53057554
2804,2019,260,264,Oct,01--Oct,1,MISSION,UNIQ,0,64,0
2805,2019,260,264,Oct,01--Oct,1,REIMB,,64,196,0.326530612
2806,2019,260,264,Sep,12--Sep,12,MISSION,CMO,310.6,910,0.341318681
2807,2019,260,264,Sep,12--Sep,12,MISSION,FTS,320,354,0.903954802
2808,2019,260,264,Sep,12--Sep,12,MISSION,OVERHEAD,0,176,0
2809,2019,260,264,Sep,12--Sep,12,MISSION,TSRA,10,232,0.043103448
2810,2019,260,264,Sep,12--Sep,12,MISSION,UNIQ,0,64,0
2811,2019,260,264,Sep,12--Sep,12,REIMB,,82,368,0.222826087
2812,2019,280,280,Apr,07--Apr,7,MISSION,OVERHEAD,0,127,0
2813,2019,280,280,Aug,11--Aug,11,MISSION,OVERHEAD,0,165.5,0
2814,2019,280,280,Dec,03--Dec,3,MISSION,OVERHEAD,0,72,0
2815,2019,280,280,Feb,05--Feb,5,MISSION,OVERHEAD,0,152,0
2816,2019,280,280,Jan,04--Jan,4,MISSION,OVERHEAD,0,155.5,0
2817,2019,280,280,Jul,10--Jul,10,MISSION,OVERHEAD,0,119.5,0
2818,2019,280,280,Jun,09--Jun,9,MISSION,OVERHEAD,0,120,0
2819,2019,280,280,Mar,06--Mar,6,MISSION,OVERHEAD,0,163.5,0
2820,2019,280,280,May,08--May,8,MISSION,OVERHEAD,0,168,0
2821,2019,280,280,Nov,02--Nov,2,MISSION,OVERHEAD,0,137,0
2822,2019,280,280,Oct,01--Oct,1,MISSION,OVERHEAD,0,165,0
2823,2019,280,280,Sep,12--Sep,12,MISSION,OVERHEAD,0,151,0
2824,2019,280,281,Apr,07--Apr,7,MISSION,FTS,81.5,1785,0.045658263
2825,2019,280,281,Apr,07--Apr,7,MISSION,OVERHEAD,3.5,482,0.007261411
2826,2019,280,281,Apr,07--Apr,7,MISSION,TSRA,0,114,0
2827,2019,280,281,Apr,07--Apr,7,MISSION,UNIQ,0,133,0
2828,2019,280,281,Aug,11--Aug,11,MISSION,FTS,112,1488.5,0.075243534
2829,2019,280,281,Aug,11--Aug,11,MISSION,OVERHEAD,0,231.5,0
2830,2019,280,281,Aug,11--Aug,11,MISSION,TSRA,0,285,0
2831,2019,280,281,Aug,11--Aug,11,MISSION,UNIQ,0,186,0
2832,2019,280,281,Dec,03--Dec,3,MISSION,FTS,127.5,1427,0.089348283
2833,2019,280,281,Dec,03--Dec,3,MISSION,OVERHEAD,0,261,0
2834,2019,280,281,Dec,03--Dec,3,MISSION,TSRA,0,113,0
2835,2019,280,281,Dec,03--Dec,3,MISSION,UNIQ,11,164,0.067073171
2836,2019,280,281,Feb,05--Feb,5,MISSION,FTS,116.5,1401.5,0.083125223
2837,2019,280,281,Feb,05--Feb,5,MISSION,OVERHEAD,0,298,0
2838,2019,280,281,Feb,05--Feb,5,MISSION,TSRA,1.5,181,0.008287293
2839,2019,280,281,Feb,05--Feb,5,MISSION,UNIQ,20.5,286.5,0.071553229
2840,2019,280,281,Jan,04--Jan,4,MISSION,FTS,195,1397.5,0.139534884
2841,2019,280,281,Jan,04--Jan,4,MISSION,OVERHEAD,0,355,0
2842,2019,280,281,Jan,04--Jan,4,MISSION,TSRA,18,366,0.049180328
2843,2019,280,281,Jan,04--Jan,4,MISSION,UNIQ,29,249,0.116465863
2844,2019,280,281,Jul,10--Jul,10,MISSION,FTS,65,1415,0.045936396
2845,2019,280,281,Jul,10--Jul,10,MISSION,OVERHEAD,5.5,353,0.015580737
2846,2019,280,281,Jul,10--Jul,10,MISSION,TSRA,0,163,0
2847,2019,280,281,Jul,10--Jul,10,MISSION,UNIQ,0,63,0
2848,2019,280,281,Jul,10--Jul,10,REIMB,,358.5,282,1.271276596
2849,2019,280,281,Jun,09--Jun,9,MISSION,FTS,128,1479,0.086544963
2850,2019,280,281,Jun,09--Jun,9,MISSION,OVERHEAD,4.5,319,0.014106583
2851,2019,280,281,Jun,09--Jun,9,MISSION,TSRA,0,116,0
2852,2019,280,281,Jun,09--Jun,9,MISSION,UNIQ,0,97,0
2853,2019,280,281,Mar,06--Mar,6,MISSION,FTS,122,1647,0.074074074
2854,2019,280,281,Mar,06--Mar,6,MISSION,OVERHEAD,1.5,385,0.003896104
2855,2019,280,281,Mar,06--Mar,6,MISSION,TSRA,0,269,0
2856,2019,280,281,Mar,06--Mar,6,MISSION,UNIQ,0,182,0
2857,2019,280,281,May,08--May,8,MISSION,FTS,27,1525.5,0.017699115
2858,2019,280,281,May,08--May,8,MISSION,OVERHEAD,3.5,361.5,0.009681881
2859,2019,280,281,May,08--May,8,MISSION,TSRA,16,307,0.052117264
2860,2019,280,281,May,08--May,8,MISSION,UNIQ,3,50,0.06
2861,2019,280,281,Nov,02--Nov,2,MISSION,FTS,26.5,1332.5,0.01988743
2862,2019,280,281,Nov,02--Nov,2,MISSION,OVERHEAD,0,327,0
2863,2019,280,281,Nov,02--Nov,2,MISSION,TSRA,8,315,0.025396825
2864,2019,280,281,Nov,02--Nov,2,MISSION,UNIQ,0,165,0
2865,2019,280,281,Oct,01--Oct,1,MISSION,CMO,0,64,0
2866,2019,280,281,Oct,01--Oct,1,MISSION,FTS,181.5,1434,0.126569038
2867,2019,280,281,Oct,01--Oct,1,MISSION,OVERHEAD,0,32,0
2868,2019,280,281,Oct,01--Oct,1,MISSION,TSRA,0,441,0
2869,2019,280,281,Oct,01--Oct,1,MISSION,UNIQ,0,193.5,0
2870,2019,280,281,Sep,12--Sep,12,MISSION,FTS,109,1115,0.097757848
2871,2019,280,281,Sep,12--Sep,12,MISSION,OVERHEAD,4,254.5,0.015717092
2872,2019,280,281,Sep,12--Sep,12,MISSION,TSRA,0,248,0
2873,2019,280,281,Sep,12--Sep,12,MISSION,UNIQ,0,99,0
2874,2019,280,281,Sep,12--Sep,12,REIMB,,928,389,2.385604113
2875,2019,280,282,Apr,07--Apr,7,MISSION,FTS,9.5,1674,0.00567503
2876,2019,280,282,Apr,07--Apr,7,MISSION,OVERHEAD,10,349,0.028653295
2877,2019,280,282,Apr,07--Apr,7,MISSION,TSRA,0,226,0
2878,2019,280,282,Apr,07--Apr,7,MISSION,UNIQ,160,186,0.860215054
2879,2019,280,282,Aug,11--Aug,11,MISSION,FTS,70,1185,0.05907173
2880,2019,280,282,Aug,11--Aug,11,MISSION,OVERHEAD,62.5,467,0.133832976
2881,2019,280,282,Aug,11--Aug,11,MISSION,TSRA,169.5,781,0.217029449
2882,2019,280,282,Aug,11--Aug,11,MISSION,UNIQ,0,88,0
2883,2019,280,282,Aug,11--Aug,11,REIMB,,0,0,0
2884,2019,280,282,Dec,03--Dec,3,MISSION,FTS,79,710,0.111267606
2885,2019,280,282,Dec,03--Dec,3,MISSION,OVERHEAD,5,225,0.022222222
2886,2019,280,282,Dec,03--Dec,3,MISSION,TSRA,32,226,0.14159292
2887,2019,280,282,Dec,03--Dec,3,MISSION,UNIQ,0,172,0
2888,2019,280,282,Feb,05--Feb,5,MISSION,,0,17,0
2889,2019,280,282,Feb,05--Feb,5,MISSION,FTS,134,904.5,0.148148148
2890,2019,280,282,Feb,05--Feb,5,MISSION,OVERHEAD,4,328,0.012195122
2891,2019,280,282,Feb,05--Feb,5,MISSION,TSRA,128,528,0.242424242
2892,2019,280,282,Feb,05--Feb,5,MISSION,UNIQ,12,337,0.035608309
2893,2019,280,282,Jan,04--Jan,4,MISSION,FTS,24,1231,0.019496344
2894,2019,280,282,Jan,04--Jan,4,MISSION,OVERHEAD,0,358,0
2895,2019,280,282,Jan,04--Jan,4,MISSION,TSRA,0,421,0
2896,2019,280,282,Jan,04--Jan,4,MISSION,UNIQ,0,364,0
2897,2019,280,282,Jul,10--Jul,10,MISSION,FTS,7,1472,0.004755435
2898,2019,280,282,Jul,10--Jul,10,MISSION,OVERHEAD,30,472,0.063559322
2899,2019,280,282,Jul,10--Jul,10,MISSION,TSRA,0,256,0
2900,2019,280,282,Jul,10--Jul,10,MISSION,UNIQ,7.5,72,0.104166667
2901,2019,280,282,Jul,10--Jul,10,REIMB,,0,0,0
2902,2019,280,282,Jun,09--Jun,9,MISSION,FTS,7,1159,0.006039689
2903,2019,280,282,Jun,09--Jun,9,MISSION,OVERHEAD,16,328.5,0.04870624
2904,2019,280,282,Jun,09--Jun,9,MISSION,TSRA,180.5,428.5,0.421236873
2905,2019,280,282,Jun,09--Jun,9,MISSION,UNIQ,0,128,0
2906,2019,280,282,Mar,06--Mar,6,MISSION,,0,8,0
2907,2019,280,282,Mar,06--Mar,6,MISSION,FTS,109,1365.5,0.07982424
2908,2019,280,282,Mar,06--Mar,6,MISSION,OVERHEAD,18,318.5,0.056514914
2909,2019,280,282,Mar,06--Mar,6,MISSION,TSRA,0,322.5,0
2910,2019,280,282,Mar,06--Mar,6,MISSION,UNIQ,0,270.5,0
2911,2019,280,282,May,08--May,8,MISSION,FTS,14,1122,0.012477718
2912,2019,280,282,May,08--May,8,MISSION,OVERHEAD,16,354,0.04519774
2913,2019,280,282,May,08--May,8,MISSION,TSRA,138,717,0.192468619
2914,2019,280,282,May,08--May,8,MISSION,UNIQ,0,147,0
2915,2019,280,282,Nov,02--Nov,2,MISSION,FTS,72.5,973,0.074511819
2916,2019,280,282,Nov,02--Nov,2,MISSION,OVERHEAD,19.5,434,0.044930876
2917,2019,280,282,Nov,02--Nov,2,MISSION,TSRA,156.5,363,0.431129477
2918,2019,280,282,Nov,02--Nov,2,MISSION,UNIQ,8,247,0.032388664
2919,2019,280,282,Nov,02--Nov,2,REIMB,,0,40,0
2920,2019,280,282,Oct,01--Oct,1,MISSION,FTS,179,1051,0.170313987
2921,2019,280,282,Oct,01--Oct,1,MISSION,OVERHEAD,5,402,0.012437811
2922,2019,280,282,Oct,01--Oct,1,MISSION,TSRA,79,648,0.12191358
2923,2019,280,282,Oct,01--Oct,1,MISSION,UNIQ,10,332,0.030120482
2924,2019,280,282,Sep,12--Sep,12,MISSION,CMO,0,40,0
2925,2019,280,282,Sep,12--Sep,12,MISSION,FTS,79,1160.5,0.068074106
2926,2019,280,282,Sep,12--Sep,12,MISSION,OVERHEAD,139,371.5,0.374158816
2927,2019,280,282,Sep,12--Sep,12,MISSION,TSRA,72,408,0.176470588
2928,2019,280,282,Sep,12--Sep,12,MISSION,UNIQ,0,26.5,0
2929,2019,280,283,Apr,07--Apr,7,MISSION,FTS,28,680,0.041176471
2930,2019,280,283,Apr,07--Apr,7,MISSION,OVERHEAD,0,366,0
2931,2019,280,283,Apr,07--Apr,7,MISSION,TSRA,0,254,0
2932,2019,280,283,Apr,07--Apr,7,MISSION,UNIQ,0,208.5,0
2933,2019,280,283,Apr,07--Apr,7,REIMB,,10.9,29,0.375862069
2934,2019,280,283,Aug,11--Aug,11,MISSION,FTS,98,859.9,0.11396674
2935,2019,280,283,Aug,11--Aug,11,MISSION,OVERHEAD,0,239,0
2936,2019,280,283,Aug,11--Aug,11,MISSION,TSRA,0,348.5,0
2937,2019,280,283,Aug,11--Aug,11,MISSION,UNIQ,10,111.5,0.089686099
2938,2019,280,283,Aug,11--Aug,11,REIMB,,37,80,0.4625
2939,2019,280,283,Dec,03--Dec,3,MISSION,FTS,76.5,723,0.105809129
2940,2019,280,283,Dec,03--Dec,3,MISSION,OVERHEAD,0,239,0
2941,2019,280,283,Dec,03--Dec,3,MISSION,TSRA,32,154,0.207792208
2942,2019,280,283,Dec,03--Dec,3,MISSION,UNIQ,0,8,0
2943,2019,280,283,Dec,03--Dec,3,REIMB,,53,104,0.509615385
2944,2019,280,283,Feb,05--Feb,5,MISSION,FTS,72.3,572,0.126398601
2945,2019,280,283,Feb,05--Feb,5,MISSION,OVERHEAD,0,359.5,0
2946,2019,280,283,Feb,05--Feb,5,MISSION,TSRA,0,190,0
2947,2019,280,283,Feb,05--Feb,5,MISSION,UNIQ,11.5,177.5,0.064788732
2948,2019,280,283,Jan,04--Jan,4,MISSION,FTS,15,607,0.024711697
2949,2019,280,283,Jan,04--Jan,4,MISSION,OVERHEAD,0,313.5,0
2950,2019,280,283,Jan,04--Jan,4,MISSION,TSRA,0,261,0
2951,2019,280,283,Jan,04--Jan,4,MISSION,UNIQ,5,50,0.1
2952,2019,280,283,Jan,04--Jan,4,REIMB,,0,8,0
2953,2019,280,283,Jul,10--Jul,10,MISSION,FTS,192.5,1103,0.174524025
2954,2019,280,283,Jul,10--Jul,10,MISSION,OVERHEAD,0,333,0
2955,2019,280,283,Jul,10--Jul,10,MISSION,TSRA,0,57,0
2956,2019,280,283,Jul,10--Jul,10,MISSION,UNIQ,3,29.5,0.101694915
2957,2019,280,283,Jul,10--Jul,10,REIMB,,193,106,1.820754717
2958,2019,280,283,Jun,09--Jun,9,MISSION,FTS,76.5,436.1,0.175418482
2959,2019,280,283,Jun,09--Jun,9,MISSION,OVERHEAD,4,445.4,0.008980692
2960,2019,280,283,Jun,09--Jun,9,MISSION,TSRA,55.5,497,0.11167002
2961,2019,280,283,Jun,09--Jun,9,MISSION,UNIQ,0,12,0
2962,2019,280,283,Jun,09--Jun,9,REIMB,,29.5,80,0.36875
2963,2019,280,283,Mar,06--Mar,6,MISSION,FTS,31,808,0.038366337
2964,2019,280,283,Mar,06--Mar,6,MISSION,OVERHEAD,0,460.5,0
2965,2019,280,283,Mar,06--Mar,6,MISSION,TSRA,3.3,144,0.022916667
2966,2019,280,283,Mar,06--Mar,6,MISSION,UNIQ,0,100.5,0
2967,2019,280,283,Mar,06--Mar,6,REIMB,,7.5,24,0.3125
2968,2019,280,283,May,08--May,8,MISSION,,0,0,0
2969,2019,280,283,May,08--May,8,MISSION,FTS,10,558.5,0.017905103
2970,2019,280,283,May,08--May,8,MISSION,OVERHEAD,0,423,0
2971,2019,280,283,May,08--May,8,MISSION,TSRA,88,370,0.237837838
2972,2019,280,283,May,08--May,8,MISSION,UNIQ,65.5,96,0.682291667
2973,2019,280,283,May,08--May,8,REIMB,,11,34,0.323529412
2974,2019,280,283,Nov,02--Nov,2,MISSION,FTS,18,695,0.025899281
2975,2019,280,283,Nov,02--Nov,2,MISSION,OVERHEAD,0,375.5,0
2976,2019,280,283,Nov,02--Nov,2,MISSION,TSRA,0,128,0
2977,2019,280,283,Nov,02--Nov,2,MISSION,UNIQ,0,80,0
2978,2019,280,283,Nov,02--Nov,2,REIMB,,17.5,40,0.4375
2979,2019,280,283,Oct,01--Oct,1,MISSION,FTS,12,645.1,0.018601767
2980,2019,280,283,Oct,01--Oct,1,MISSION,OVERHEAD,0,375.9,0
2981,2019,280,283,Oct,01--Oct,1,MISSION,TSRA,33.1,300,0.110333333
2982,2019,280,283,Oct,01--Oct,1,MISSION,UNIQ,0,117,0
2983,2019,280,283,Oct,01--Oct,1,REIMB,,46,80,0.575
2984,2019,280,283,Sep,12--Sep,12,MISSION,,0,1,0
2985,2019,280,283,Sep,12--Sep,12,MISSION,FTS,3.5,682,0.005131965
2986,2019,280,283,Sep,12--Sep,12,MISSION,OVERHEAD,0,398.5,0
2987,2019,280,283,Sep,12--Sep,12,MISSION,TSRA,29.5,254.5,0.115913556
2988,2019,280,283,Sep,12--Sep,12,MISSION,UNIQ,65.5,54,1.212962963
2989,2019,280,283,Sep,12--Sep,12,REIMB,,121.5,80,1.51875
2990,2019,280,284,Apr,07--Apr,7,MISSION,CMO,0,39.5,0
2991,2019,280,284,Apr,07--Apr,7,MISSION,FTS,27.5,524,0.052480916
2992,2019,280,284,Apr,07--Apr,7,MISSION,OVERHEAD,2,725,0.002758621
2993,2019,280,284,Apr,07--Apr,7,MISSION,TSRA,0,131.5,0
2994,2019,280,284,Apr,07--Apr,7,MISSION,UNIQ,0,44.5,0
2995,2019,280,284,Aug,11--Aug,11,MISSION,FTS,6,374,0.016042781
2996,2019,280,284,Aug,11--Aug,11,MISSION,OVERHEAD,16,711,0.022503516
2997,2019,280,284,Aug,11--Aug,11,MISSION,TSRA,0,375.5,0
2998,2019,280,284,Aug,11--Aug,11,MISSION,UNIQ,0,30,0
2999,2019,280,284,Aug,11--Aug,11,REIMB,,0,2,0
3000,2019,280,284,Dec,03--Dec,3,MISSION,FTS,7.2,200.5,0.035910224
3001,2019,280,284,Dec,03--Dec,3,MISSION,OVERHEAD,1,430.5,0.00232288
3002,2019,280,284,Dec,03--Dec,3,MISSION,TSRA,66.5,174.5,0.381088825
3003,2019,280,284,Dec,03--Dec,3,MISSION,UNIQ,0,96,0
3004,2019,280,284,Feb,05--Feb,5,MISSION,CMO,0,33.5,0
3005,2019,280,284,Feb,05--Feb,5,MISSION,FTS,0,230,0
3006,2019,280,284,Feb,05--Feb,5,MISSION,OVERHEAD,0,608.5,0
3007,2019,280,284,Feb,05--Feb,5,MISSION,TSRA,0,175,0
3008,2019,280,284,Feb,05--Feb,5,MISSION,UNIQ,130,188.5,0.689655172
3009,2019,280,284,Jan,04--Jan,4,MISSION,CMO,0,30,0
3010,2019,280,284,Jan,04--Jan,4,MISSION,FTS,23.5,322,0.072981366
3011,2019,280,284,Jan,04--Jan,4,MISSION,OVERHEAD,0,633.5,0
3012,2019,280,284,Jan,04--Jan,4,MISSION,TSRA,7.5,301,0.024916944
3013,2019,280,284,Jan,04--Jan,4,MISSION,UNIQ,15.5,78,0.198717949
3014,2019,280,284,Jul,10--Jul,10,MISSION,CMO,0,6,0
3015,2019,280,284,Jul,10--Jul,10,MISSION,FTS,33.5,594.5,0.056349874
3016,2019,280,284,Jul,10--Jul,10,MISSION,OVERHEAD,78,617.5,0.126315789
3017,2019,280,284,Jul,10--Jul,10,MISSION,TSRA,0,138.5,0
3018,2019,280,284,Jul,10--Jul,10,MISSION,UNIQ,0,52,0
3019,2019,280,284,Jul,10--Jul,10,REIMB,,59,80,0.7375
3020,2019,280,284,Jun,09--Jun,9,MISSION,FTS,0,448,0
3021,2019,280,284,Jun,09--Jun,9,MISSION,OVERHEAD,44,560,0.078571429
3022,2019,280,284,Jun,09--Jun,9,MISSION,TSRA,25.5,330,0.077272727
3023,2019,280,284,Jun,09--Jun,9,MISSION,UNIQ,0,49,0
3024,2019,280,284,Jun,09--Jun,9,REIMB,,0,2.5,0
3025,2019,280,284,Mar,06--Mar,6,MISSION,FTS,5,255.5,0.019569472
3026,2019,280,284,Mar,06--Mar,6,MISSION,OVERHEAD,0,774.5,0
3027,2019,280,284,Mar,06--Mar,6,MISSION,TSRA,0,114,0
3028,2019,280,284,Mar,06--Mar,6,MISSION,UNIQ,0,93,0
3029,2019,280,284,May,08--May,8,MISSION,CMO,0,36.5,0
3030,2019,280,284,May,08--May,8,MISSION,FTS,23.5,516.5,0.045498548
3031,2019,280,284,May,08--May,8,MISSION,OVERHEAD,14,572.5,0.024454148
3032,2019,280,284,May,08--May,8,MISSION,TSRA,0,305,0
3033,2019,280,284,May,08--May,8,MISSION,UNIQ,0,69.5,0
3034,2019,280,284,Nov,02--Nov,2,MISSION,CMO,0,15.5,0
3035,2019,280,284,Nov,02--Nov,2,MISSION,FTS,0,308.5,0
3036,2019,280,284,Nov,02--Nov,2,MISSION,OVERHEAD,0,573,0
3037,2019,280,284,Nov,02--Nov,2,MISSION,TSRA,70.6,168.5,0.418991098
3038,2019,280,284,Nov,02--Nov,2,MISSION,UNIQ,2,91,0.021978022
3039,2019,280,284,Oct,01--Oct,1,MISSION,CMO,0,24.5,0
3040,2019,280,284,Oct,01--Oct,1,MISSION,FTS,72.5,360,0.201388889
3041,2019,280,284,Oct,01--Oct,1,MISSION,OVERHEAD,10,586.5,0.017050298
3042,2019,280,284,Oct,01--Oct,1,MISSION,TSRA,31.5,249.5,0.126252505
3043,2019,280,284,Oct,01--Oct,1,MISSION,UNIQ,2,185.5,0.010781671
3044,2019,280,284,Sep,12--Sep,12,MISSION,,0,5,0
3045,2019,280,284,Sep,12--Sep,12,MISSION,FTS,48,510,0.094117647
3046,2019,280,284,Sep,12--Sep,12,MISSION,OVERHEAD,27,620,0.043548387
3047,2019,280,284,Sep,12--Sep,12,MISSION,TSRA,0,164,0
3048,2019,280,284,Sep,12--Sep,12,MISSION,UNIQ,12,15,0.8
3049,2019,280,284,Sep,12--Sep,12,REIMB,,315.5,167.5,1.88358209
3050,2019,280,285,Apr,07--Apr,7,MISSION,FTS,14,704.5,0.01987225
3051,2019,280,285,Apr,07--Apr,7,MISSION,OVERHEAD,4.5,453,0.009933775
3052,2019,280,285,Apr,07--Apr,7,MISSION,TSRA,0,260,0
3053,2019,280,285,Apr,07--Apr,7,MISSION,UNIQ,830,809,1.025957973
3054,2019,280,285,Aug,11--Aug,11,MISSION,FTS,57,680.5,0.08376194
3055,2019,280,285,Aug,11--Aug,11,MISSION,OVERHEAD,0,417,0
3056,2019,280,285,Aug,11--Aug,11,MISSION,TSRA,0,660.5,0
3057,2019,280,285,Aug,11--Aug,11,MISSION,UNIQ,0,168,0
3058,2019,280,285,Aug,11--Aug,11,REIMB,,8,60,0.133333333
3059,2019,280,285,Dec,03--Dec,3,MISSION,FTS,86,673.5,0.127691166
3060,2019,280,285,Dec,03--Dec,3,MISSION,OVERHEAD,6,222,0.027027027
3061,2019,280,285,Dec,03--Dec,3,MISSION,TSRA,0,358,0
3062,2019,280,285,Dec,03--Dec,3,MISSION,UNIQ,0,96,0
3063,2019,280,285,Feb,05--Feb,5,MISSION,FTS,23.5,410,0.057317073
3064,2019,280,285,Feb,05--Feb,5,MISSION,OVERHEAD,0,518,0
3065,2019,280,285,Feb,05--Feb,5,MISSION,TSRA,43,596,0.072147651
3066,2019,280,285,Feb,05--Feb,5,MISSION,UNIQ,0,364,0
3067,2019,280,285,Jan,04--Jan,4,MISSION,FTS,49,473,0.10359408
3068,2019,280,285,Jan,04--Jan,4,MISSION,OVERHEAD,3.5,492,0.007113821
3069,2019,280,285,Jan,04--Jan,4,MISSION,TSRA,1,670.5,0.001491424
3070,2019,280,285,Jan,04--Jan,4,MISSION,UNIQ,0,387,0
3071,2019,280,285,Jul,10--Jul,10,MISSION,,0,16,0
3072,2019,280,285,Jul,10--Jul,10,MISSION,FTS,15,1101.5,0.013617794
3073,2019,280,285,Jul,10--Jul,10,MISSION,OVERHEAD,4.5,395,0.011392405
3074,2019,280,285,Jul,10--Jul,10,MISSION,TSRA,12.5,340,0.036764706
3075,2019,280,285,Jul,10--Jul,10,MISSION,UNIQ,0,52,0
3076,2019,280,285,Jun,09--Jun,9,MISSION,FTS,100,358,0.279329609
3077,2019,280,285,Jun,09--Jun,9,MISSION,OVERHEAD,11,271,0.040590406
3078,2019,280,285,Jun,09--Jun,9,MISSION,TSRA,13.5,911,0.01481888
3079,2019,280,285,Jun,09--Jun,9,MISSION,UNIQ,14.5,149,0.097315436
3080,2019,280,285,Jun,09--Jun,9,REIMB,,0,35,0
3081,2019,280,285,Mar,06--Mar,6,MISSION,FTS,55,691.5,0.079537238
3082,2019,280,285,Mar,06--Mar,6,MISSION,OVERHEAD,15.5,478,0.032426778
3083,2019,280,285,Mar,06--Mar,6,MISSION,TSRA,0,228,0
3084,2019,280,285,Mar,06--Mar,6,MISSION,UNIQ,39,625,0.0624
3085,2019,280,285,May,08--May,8,MISSION,FTS,206.5,1027,0.201071081
